Specification,query
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(j.Scientist), j.Scientist FROM AssignedTo AS j WHERE  j.Scientist = 58"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT j.Code), j.Hours FROM Projects AS j WHERE  j.Hours < 74 GROUP BY j.Hours"
"{'meaningful_joins': 'yes', 'table_exp_type': 'SELF JOIN', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT b.Name, b.Name, Scientists.Name FROM Scientists AS b JOIN Scientists ON Scientists.SSN = b.SSN WHERE  Scientists.SSN > 29 GROUP BY Scientists.Name ORDER BY b.Name ASC LIMIT 5"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MIN'}, 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Scientist), Hours, Name FROM AssignedTo JOIN Projects ON AssignedTo.Project = Projects.Code WHERE  Scientist < 62 GROUP BY Name HAVING MIN(Scientist) > 93 ORDER BY Name DESC LIMIT 7"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['AND', 'basic_comparison', 'in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT COUNT(DISTINCT Name) FROM Projects WHERE  Hours > 25 AND Hours IN (SELECT Hours FROM Projects AS h WHERE  h.Hours = 5)
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'not_in_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Code FROM AssignedTo JOIN Projects ON AssignedTo.Project = Projects.Code WHERE Code NOT IN (SELECT Code FROM Projects WHERE  Hours = 32 LIMIT 10) LIMIT 10
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '!='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['agg_exp', 'single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(Scientist), Project, Project FROM AssignedTo WHERE  Scientist != 98 LIMIT 5"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'not_in_with_subquery', 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_number', 'single_exp_number', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Hours, Hours, Code FROM Projects WHERE Name NOT IN (SELECT Name FROM Scientists WHERE SSN BETWEEN 1 AND 10 LIMIT 10) GROUP BY Hours"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(b.Hours), b.Hours FROM Projects AS b WHERE  b.Hours < 92"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT SSN FROM AssignedTo JOIN Projects JOIN Scientists ON AssignedTo.Project = Projects.Code AND Scientists.SSN = AssignedTo.Scientist WHERE Hours BETWEEN 1 AND 10 OR  SSN > 45 ORDER BY SSN DESC
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'not_exists_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MIN'}, 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(Scientist), Name, Hours FROM AssignedTo JOIN Projects ON AssignedTo.Project = Projects.Code WHERE Scientist BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM AssignedTo AS h WHERE h.Scientist BETWEEN 1 AND 10 AND Projects.Code = h.Project LIMIT 5) GROUP BY Hours HAVING MIN(Hours) = 69 ORDER BY Hours DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Code, Code FROM Projects WHERE  Hours <= 46"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'exists_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(Hours), Hours FROM Projects WHERE EXISTS (SELECT * FROM AssignedTo WHERE  Scientist < 62 AND Projects.Code = Project LIMIT 10)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': 'comparison_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Name FROM Scientists WHERE SSN >= (SELECT MAX(SSN) FROM Scientists AS u WHERE u.SSN BETWEEN 1 AND 10 AND  u.SSN <= 84) ORDER BY Name DESC
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'exists_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'count_distinct_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Project), COUNT(DISTINCT Scientist) FROM AssignedTo JOIN Projects ON AssignedTo.Project = Projects.Code WHERE EXISTS (SELECT * FROM Projects AS v WHERE  v.Hours != 64 AND AssignedTo.Scientist = v.Code LIMIT 2)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN_JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'not_exists_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Project FROM AssignedTo JOIN Projects JOIN Scientists ON AssignedTo.Project = Projects.Code AND Scientists.SSN = AssignedTo.Scientist WHERE SSN BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM Scientists WHERE  SSN <= 55 AND AssignedTo.Scientist = SSN) ORDER BY Project DESC LIMIT 4
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 1, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT Name FROM Scientists WHERE  SSN < 99 GROUP BY Name ORDER BY Name DESC
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '>'}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'AVG'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT AVG(Hours), MIN(Hours), Name FROM Projects WHERE  Hours > 89 GROUP BY Name HAVING AVG(Hours) = 68"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'logical_operator': ['OR', 'between', 'not_in_with_subquery']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'agg_exp', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(SSN), MAX(SSN), Name FROM Scientists WHERE SSN BETWEEN 1 AND 10 OR Name NOT IN (SELECT Name FROM Projects WHERE  Hours > 1) ORDER BY Name DESC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<='}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT l.Scientist FROM AssignedTo AS l WHERE  l.Scientist <= 3 ORDER BY l.Scientist ASC
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT SUM(Scientist), SSN, Scientist FROM AssignedTo JOIN Scientists ON Scientists.SSN = AssignedTo.Scientist WHERE Scientist BETWEEN 1 AND 10 OR  Scientist > 48"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'logical_operator': ['OR', 'between', 'basic_comparison']}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'DESC', 'limit_type': 'none', 'value_exp_types': ['single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}",SELECT v.Scientist FROM AssignedTo AS v WHERE v.Scientist BETWEEN 1 AND 10 OR  v.Scientist != 22 ORDER BY v.Scientist DESC
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': 'not_in_with_subquery', 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['count_distinct_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(DISTINCT Name), Scientist FROM AssignedTo JOIN Projects ON AssignedTo.Project = Projects.Code WHERE Code NOT IN (SELECT Code FROM Projects WHERE Hours BETWEEN 1 AND 10 AND  Hours < 75)"
"{'meaningful_joins': 'yes', 'table_exp_type': 'JOIN', 'where_type': {'logical_operator': ['AND', 'between', 'exists_subquery']}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'COUNT'}, 'orderby_type': 'none', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT MAX(Hours), Scientist, Project FROM AssignedTo JOIN Projects ON AssignedTo.Project = Projects.Code WHERE Hours BETWEEN 1 AND 10 AND EXISTS (SELECT * FROM AssignedTo WHERE Projects.Code = Project) GROUP BY Project HAVING COUNT(Hours) <= 75"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table_with_name_changing', 'where_type': {'basic_comparison': '<'}, 'number_of_value_exp_in_group_by': 0, 'having_type': 'none', 'orderby_type': 'ASC', 'limit_type': 'none', 'value_exp_types': ['agg_exp', 'single_exp_number'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT COUNT(n.SSN), n.SSN FROM Scientists AS n WHERE  n.SSN < 26 ORDER BY n.SSN ASC"
"{'meaningful_joins': 'yes', 'table_exp_type': 'single_table', 'where_type': {'basic_comparison': '='}, 'number_of_value_exp_in_group_by': 1, 'having_type': {'single': 'MAX'}, 'orderby_type': 'none', 'limit_type': 'without_offset', 'value_exp_types': ['single_exp_text', 'single_exp_text'], 'distinct_type': 'none', 'min_max_depth_in_subquery': [1, 1]}","SELECT Project, Project FROM AssignedTo WHERE  Scientist = 59 GROUP BY Project HAVING MAX(Scientist) >= 60 LIMIT 5"
