query
"{'hash': '853750ee1cd990a871e78261c6dfd8437c7d6d6c', 'query': 'SELECT T1.Name, COUNT(DISTINCT T2.Player_ID), MIN(T2.Events_number) FROM club AS T1 INNER JOIN player AS T2 ON T1.Club_ID = T2.Club_ID GROUP BY T1.Name HAVING MIN(T2.Events_number) < (SELECT MIN(Events_number) FROM player)', 'template': 'SELECT #COLUMN#, COUNT(DISTINCT #COLUMN#), MIN(#COLUMN#) FROM #TABLE# AS #TABLE# JOIN #TABLE# AS #TABLE# ON #COLUMN# = #COLUMN# GROUP BY #COLUMN# HAVING MIN(#COLUMN#) < (SELECT MIN(#COLUMN#) FROM #TABLE#)'}"
"{'hash': '373f0b08dc0d79e9c07119f10161f8d0decafe13', 'query': 'SELECT Name FROM player WHERE Earnings > 5000 OR Name IN (SELECT Name FROM player WHERE Club_ID = 1) OR Name NOT IN (SELECT Name FROM player WHERE Wins_count > 10)', 'template': 'SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# > #VALUE# OR #COLUMN# IN (SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# = #VALUE#) OR #COLUMN# NOT IN (SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# > #VALUE#)'}"
"{'hash': '53178f262c5ee3c06d5d2f2b1de2adeb60b48b80', 'query': 'SELECT Earnings FROM player WHERE Earnings >= 100 ORDER BY Earnings DESC', 'template': 'SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# >= #VALUE# ORDER BY #COLUMN# DESC'}"
"{'hash': '6777a50b513a8d3eee00a6555fb1775213a613dc', 'query': ""SELECT T1.Name, COUNT(DISTINCT T2.Player_ID) FROM club AS T1 JOIN player AS T2 ON T1.Club_ID = T2.Club_ID WHERE T1.Manager != 'John' ORDER BY T1.Name ASC LIMIT 10"", 'template': 'SELECT #COLUMN#, COUNT(DISTINCT #COLUMN#) FROM #TABLE# AS #TABLE# JOIN #TABLE# AS #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# != #VALUE# ORDER BY #COLUMN# ASC LIMIT #VALUE#'}"
"{'hash': '1187e15fdc43c462644e974e66d3b584a69c7fb3', 'query': 'SELECT Name, Sponsor FROM club ORDER BY Earnings DESC', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# ORDER BY #COLUMN# DESC'}"
"{'hash': '003bb697f3fdf9d7d89849ac0b793d0b787f13d6', 'query': 'SELECT T1.Name FROM club AS T1 JOIN club AS T2 ON T1.Manager = T2.Captain WHERE EXISTS (SELECT T3.Club_ID FROM player AS T3 WHERE T3.Club_ID = T1.Club_ID AND T3.Earnings = 1)', 'template': 'SELECT #COLUMN# FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON #COLUMN# = #COLUMN# WHERE EXISTS (SELECT #COLUMN# FROM #TABLE# AS T3 WHERE #COLUMN# = #COLUMN# AND #COLUMN# = #VALUE#)'}"
"{'hash': '2f222dce502bbd65edb357b524d00a10ea03faf6', 'query': ""SELECT Name FROM club WHERE Sponsor BETWEEN 'A' AND 'M' ORDER BY Name DESC LIMIT 5"", 'template': ""SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# BETWEEN '#VALUE#' AND '#VALUE#' ORDER BY #COLUMN# DESC LIMIT #VALUE#""}"
"{'hash': '7b149c6d39a27173b8e364daa1bd50136ba758d1', 'query': 'SELECT T1.Name, T2.Name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID = T2.Club_ID JOIN player AS T3 ON T2.Player_ID = T3.Player_ID WHERE T2.Earnings BETWEEN 10000 AND 20000 AND T3.Wins_count > 5', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# AND #COLUMN# > #VALUE#'}"
"{'hash': '83431c32895943c615a81af8cf5ed2f3331b38d8', 'query': 'SELECT COUNT(DISTINCT T1.Player_ID), SUM(T2.Earnings) FROM player AS T1 JOIN club AS T2 ON T1.Club_ID = T2.Club_ID JOIN club AS T3 ON T2.Club_ID = T3.Club_ID WHERE T1.Events_number > 10 ORDER BY T1.Player_ID ASC LIMIT 10', 'template': 'SELECT COUNT(DISTINCT #COLUMN#), SUM(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# > #VALUE# ORDER BY #COLUMN# ASC LIMIT #VALUE#'}"
"{'hash': '8b5fc52a09a71f568e76025cc8295cdaa8abeb95', 'query': ""SELECT T1.Name, T2.Name FROM club AS T1 JOIN player AS T2 ON T1.Club_ID = T2.Club_ID WHERE T2.Earnings BETWEEN 10000 AND 20000 OR T2.Wins_count > 5 OR T1.Manufacturer = 'Nike'"", 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# OR #COLUMN# > #VALUE# OR #COLUMN# = #VALUE#'}"
