query
"{'hash': 'c36a25b47a6ee29753bc8fce9975cd94aae8ebf1', 'query': 'SELECT T1.Fname FROM employee AS T1 JOIN works_on AS T2 ON T1.Ssn = T2.Essn', 'template': 'SELECT #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN#'}"
"{'hash': 'cf7627d3bd194eb31d7405bfea4d6597ccf26754', 'query': 'SELECT COUNT(Ssn) , Fname FROM employee ORDER BY Fname ASC LIMIT 10', 'template': 'SELECT COUNT(#COLUMN#) , #COLUMN# FROM #TABLE# ORDER BY #COLUMN# ASC LIMIT #VALUE#'}"
"{'hash': 'c91cfbf02237b86f42f54d6ddabfa68f71a700f2', 'query': 'SELECT Lname, Fname FROM employee WHERE Salary <= 50000 ORDER BY Lname ASC', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# WHERE #COLUMN# <= #VALUE# ORDER BY #COLUMN# ASC'}"
"{'hash': 'abac56ece4949ca0786074247eb30452f11261b8', 'query': 'SELECT COUNT(DISTINCT T1.Ssn), COUNT(T1.Salary) FROM employee AS T1 JOIN works_on AS T2 ON T1.Ssn = T2.Essn WHERE T2.Hours < 10 ORDER BY COUNT(T1.Salary) ASC LIMIT 10', 'template': 'SELECT COUNT(DISTINCT #COLUMN#), COUNT(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# < #VALUE# ORDER BY COUNT(#COLUMN#) ASC LIMIT #VALUE#'}"
"{'hash': '16e81159bd68489628cc13041ea1f3edd95e9aa3', 'query': 'SELECT T1.Fname FROM employee AS T1 JOIN works_on AS T2 ON T1.Ssn = T2.Essn WHERE T1.Salary != 10000', 'template': 'SELECT #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# != #VALUE#'}"
"{'hash': 'ff4742af702976a489cdab9a56c5576d46c8b148', 'query': ""SELECT Fname, Lname FROM employee WHERE Dno IN (SELECT Dnumber FROM department WHERE Dname = 'Research')"", 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# WHERE #COLUMN# IN (SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# = #VALUE#)'}"
"{'hash': '6dd47b22d1a0e25b6d9c6630f514d918959d9d10', 'query': ""SELECT T4.Dname, COUNT(DISTINCT T2.Essn), COUNT(DISTINCT T3.Essn), SUM(T1.Hours) FROM works_on AS T1 JOIN employee AS T2 ON T1.Essn = T2.Ssn JOIN project AS T3 ON T1.Pno = T3.Pnumber JOIN department AS T4 ON T3.Dnum = T4.Dnumber WHERE T4.Dname = 'Research' GROUP BY T4.Dname LIMIT 10"", 'template': 'SELECT #COLUMN#, COUNT(DISTINCT #COLUMN#), COUNT(DISTINCT #COLUMN#), SUM(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# = #VALUE# GROUP BY #COLUMN# LIMIT #VALUE#'}"
"{'hash': 'ca58b100ec568fce93cd904a03123f5b1cae8b17', 'query': 'SELECT COUNT(DISTINCT Plocation) FROM project WHERE Pnumber > 10 LIMIT 5', 'template': 'SELECT COUNT(DISTINCT #COLUMN#) FROM #TABLE# WHERE #COLUMN# > #VALUE# LIMIT #VALUE#'}"
"{'hash': '7a11ebe9dfb36f00df2421d83508b91af84e667f', 'query': 'SELECT T1.Fname, AVG(T2.Hours) FROM employee AS T1 JOIN works_on AS T2 ON T1.Ssn = T2.Essn WHERE T1.Salary > 50000 AND T2.Hours > 10 OR T2.Pno BETWEEN 1 AND 5 GROUP BY T1.Fname HAVING AVG(T2.Hours) > 10', 'template': 'SELECT #COLUMN#, AVG(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# > #VALUE# AND #COLUMN# > #VALUE# OR #COLUMN# BETWEEN #VALUE# AND #VALUE# GROUP BY #COLUMN# HAVING AVG(#COLUMN#) > #VALUE#'}"
"{'hash': '274e726085a8d5caf0afe88f10060ad731bea556', 'query': 'SELECT Fname, COUNT(DISTINCT Dno) FROM employee WHERE Ssn NOT IN (SELECT Essn FROM works_on) GROUP BY Fname ORDER BY Fname ASC', 'template': 'SELECT #COLUMN#, COUNT(DISTINCT #COLUMN#) FROM #TABLE# WHERE #COLUMN# NOT IN (SELECT #COLUMN# FROM #TABLE#) GROUP BY #COLUMN# ORDER BY #COLUMN# ASC'}"
"{'hash': '5447e00ae82e929b5e22bc4f96a6e2a1ef5b4360', 'query': 'SELECT T1.Fname, T2.Pname FROM employee AS T1 JOIN works_on AS T2 ON T1.Ssn = T2.Essn JOIN project AS T3 ON T2.Pno = T3.Pnumber WHERE T1.Salary BETWEEN 50000 AND 100000 OR T2.Hours > 20 OR NOT EXISTS (SELECT * FROM department AS T4 WHERE T4.Dnumber = T3.Dnum)', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# OR #COLUMN# > #VALUE# OR NOT EXISTS (SELECT * FROM #TABLE# WHERE #COLUMN# = #COLUMN#)'}"
"{'hash': '6442bc795e39ec3932988dc424437d7ccf2704e0', 'query': 'SELECT T1.Fname, T1.Lname, T2.Pnumber FROM employee AS T1 JOIN works_on AS T2 ON T1.Ssn = T2.Essn WHERE T1.Salary BETWEEN 30000 AND 50000 OR T2.Hours > 20 OR T1.Ssn NOT IN (SELECT Super_ssn FROM employee WHERE Dno = 1) ORDER BY T1.Fname ASC', 'template': 'SELECT #COLUMN#, #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# BETWEEN #VALUE# AND #VALUE# OR #COLUMN# > #VALUE# OR #COLUMN# NOT IN (SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# = #VALUE#) ORDER BY #COLUMN# ASC'}"
