query
"{'hash': 'f88696f389fb5ff3d41af25ee4dda8f90622cce8', 'query': ""SELECT T1.Device, T2.Shop_Name, COUNT(DISTINCT T3.Device_ID) FROM device AS T1 JOIN stock AS T3 ON T1.Device_ID = T3.Device_ID JOIN shop AS T2 ON T3.Shop_ID = T2.Shop_ID WHERE T1.Package_Version = 'v1' ORDER BY T1.Device ASC LIMIT 10"", 'template': 'SELECT #COLUMN#, #COLUMN#, COUNT(DISTINCT #COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# = #VALUE# ORDER BY #COLUMN# ASC LIMIT #VALUE#'}"
"{'hash': '688834e1ab820075c45227776890e26fb68f1ed0', 'query': 'SELECT Device, COUNT(Device_ID), SUM(Quantity) FROM stock WHERE Quantity >= 10 GROUP BY Device_ID ORDER BY Device_ID DESC', 'template': 'SELECT #COLUMN#, COUNT(#COLUMN#), SUM(#COLUMN#) FROM #TABLE# WHERE #COLUMN# >= #VALUE# GROUP BY #COLUMN# ORDER BY #COLUMN# DESC'}"
"{'hash': '837c12821b43778b75d646f08d072e1690fb96ea', 'query': ""SELECT T1.Shop_Name, T2.Quantity, T3.Software_Platform FROM shop AS T1 JOIN stock AS T2 ON T1.Shop_ID = T2.Shop_ID JOIN device AS T3 ON T2.Device_ID = T3.Device_ID WHERE (T1.Shop_Name = 'Shop1' OR T2.Quantity > 100) AND T3.Software_Platform BETWEEN 'Android' AND 'iOS'"", 'template': 'SELECT #COLUMN#, #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE (#COLUMN# = #VALUE# OR #COLUMN# > #VALUE#) AND #COLUMN# BETWEEN #VALUE# AND #VALUE#'}"
"{'hash': '433545e06ae3a41e13ef38aa66f09bedd47ea8f1', 'query': ""SELECT T1.Device, T2.Quantity FROM device AS T1 JOIN stock AS T2 ON T1.Device_ID = T2.Device_ID WHERE T2.Quantity > 100 AND T1.Applications = 'app1' AND T2.Shop_ID BETWEEN 1 AND 10 ORDER BY T2.Quantity DESC"", 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# > #VALUE# AND #COLUMN# = #VALUE# AND #COLUMN# BETWEEN #VALUE# AND #VALUE# ORDER BY #COLUMN# DESC'}"
"{'hash': 'f6988f402d5fabb8352b71abaa4aa3f6394b08f8', 'query': 'SELECT T1.Device, T2.Shop_Name FROM device AS T1 JOIN stock AS T2 ON T1.Device_ID = T2.Device_ID WHERE T2.Quantity IN (SELECT MAX(Quantity) FROM stock)', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# IN (SELECT MAX(#COLUMN#) FROM #TABLE#)'}"
"{'hash': '9bc7a78fab275d7ccc343e6ee8f24d565e453811', 'query': ""SELECT Device, MIN(Quantity) FROM stock WHERE Shop_ID IN (SELECT Shop_ID FROM shop WHERE Location = 'New York') GROUP BY Device"", 'template': 'SELECT #COLUMN#, MIN(#COLUMN#) FROM #TABLE# WHERE #COLUMN# IN (SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# = #VALUE#) GROUP BY #COLUMN#'}"
"{'hash': '7e09d3e9f49673fdd2c632461e6ce76501c93c90', 'query': 'SELECT T1.Device, MIN(T2.Quantity) FROM device AS T1 JOIN stock AS T2 ON T1.Device_ID = T2.Device_ID WHERE NOT EXISTS (SELECT 1 FROM shop AS T3 WHERE T3.Shop_ID = T2.Shop_ID AND T3.Open_Year > 2010) GROUP BY T1.Device LIMIT 10', 'template': 'SELECT #COLUMN#, MIN(#COLUMN#) FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE NOT EXISTS (SELECT 1 FROM #TABLE# WHERE #COLUMN# = #COLUMN# AND #COLUMN# > #VALUE#) GROUP BY #COLUMN# LIMIT #VALUE#'}"
"{'hash': '9180334e1bcca84ddadd45a5846515e82bc3a312', 'query': 'SELECT T1.Device FROM device AS T1 WHERE T1.Device_ID NOT IN (SELECT T2.Device_ID FROM stock AS T2) GROUP BY T1.Device ORDER BY COUNT(T1.Device) DESC LIMIT 10', 'template': 'SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# NOT IN (SELECT #COLUMN# FROM #TABLE#) GROUP BY #COLUMN# ORDER BY COUNT(#COLUMN#) DESC LIMIT #VALUE#'}"
"{'hash': 'e523da173981d248898c922b1ad492e7ed31db1b', 'query': 'SELECT T1.Device FROM device AS T1 WHERE EXISTS (SELECT 1 FROM stock AS T2 WHERE T2.Device_ID = T1.Device_ID AND T2.Quantity > 100) LIMIT 10', 'template': 'SELECT #COLUMN# FROM #TABLE# AS #TABLE# WHERE EXISTS (SELECT 1 FROM #TABLE# AS #TABLE# WHERE #COLUMN# = #COLUMN# AND #COLUMN# > #VALUE#) LIMIT #VALUE#'}"
"{'hash': '554665e45ee74f71fd939dccf138f1e8944c822f', 'query': ""SELECT Device FROM device WHERE Carrier = 'Verizon' ORDER BY Device_ID DESC LIMIT 10"", 'template': ""SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# = '#VALUE#' ORDER BY #COLUMN# DESC LIMIT #VALUE#""}"
"{'hash': '05298b409a9b1fc38c169ba855768cb1da1f68cd', 'query': 'SELECT T1.Device, T2.Shop_Name FROM device AS T1 JOIN stock AS T2 ON T1.Device_ID = T2.Device_ID WHERE T2.Quantity = 100', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# = #VALUE#'}"
"{'hash': '31a95bdfabf3ff0996908de1745d9ec8a5c654dd', 'query': ""SELECT Device_ID, Carrier FROM device WHERE (Device = 'Apple' OR Package_Version = '12.1') AND Quantity BETWEEN 100 AND 200 OR Device_ID = (SELECT Device_ID FROM device WHERE Software_Platform = 'Android') ORDER BY Carrier DESC"", 'template': ""SELECT #COLUMN#, #COLUMN# FROM #TABLE# WHERE (#COLUMN# = '#VALUE#' OR #COLUMN# = '#VALUE#') AND #COLUMN# BETWEEN #VALUE# AND #VALUE# OR #COLUMN# = (SELECT #COLUMN# FROM #TABLE# WHERE #COLUMN# = '#VALUE#') ORDER BY #COLUMN# DESC""}"
"{'hash': '88825949892c193913f6c6e09c239efb0971009c', 'query': 'SELECT Device, COUNT(Device_ID) FROM device', 'template': 'SELECT #COLUMN#, COUNT(#COLUMN#) FROM #TABLE#'}"
"{'hash': '56c7a2ade12359927aeaeb005316f325796e6ebd', 'query': 'SELECT T1.Device_ID, T2.Quantity FROM stock AS T1 JOIN stock AS T2 ON T1.Device_ID = T2.Device_ID', 'template': 'SELECT #COLUMN#, #COLUMN# FROM #TABLE# AS T1 JOIN #TABLE# AS T2 ON T1.#COLUMN# = T2.#COLUMN#'}"
"{'hash': '886f96be6dc09eb6fce364556ae10320ac6b5bf1', 'query': ""SELECT T1.Device, T2.Shop_Name, T3.Quantity FROM device AS T1 JOIN stock AS T3 ON T1.Device_ID = T3.Device_ID JOIN shop AS T2 ON T3.Shop_ID = T2.Shop_ID WHERE T1.Package_Version <= '1.0' AND T2.Location = 'USA' ORDER BY T1.Device ASC"", 'template': 'SELECT #COLUMN#, #COLUMN#, #COLUMN# FROM #TABLE# JOIN #TABLE# ON #COLUMN# = #COLUMN# JOIN #TABLE# ON #COLUMN# = #COLUMN# WHERE #COLUMN# <= #VALUE# AND #COLUMN# = #VALUE# ORDER BY #COLUMN# ASC'}"
