query,question,iter,flag
"SELECT Name, Enrollment FROM institution WHERE City IN (SELECT City FROM institution AS q WHERE  q.Institution_ID <= 41) GROUP BY Name, Enrollment HAVING Enrollment >= 6",What are the names and enrollments of institutions located in cities where at least one institution has an id of 41 or less and the enrollment is 6 or more?,4,True
SELECT n.Enrollment FROM institution AS n,What is the enrollment of the institution?,3,True
SELECT Institution_ID FROM institution WHERE  Capacity < 79 AND EXISTS (SELECT * FROM Championship AS z WHERE institution.Institution_ID = z.Institution_ID),What are the institution ids of institutions with a stadium capacity of less than 79 that have won championships?,2,True
"SELECT Joined, Institution_ID FROM Championship WHERE  Joined < 46 ORDER BY Joined DESC LIMIT 1",What is the institution id of the second most recent institution to join with the number of years since joining being more than 45?,6,False
SELECT Number_of_Championships FROM Championship WHERE  Institution_ID < 28 ORDER BY Number_of_Championships DESC,"What are the number of championships for institutions with id less than 28, listed in order of most championships to least?",3,True
"SELECT c1.Institution_ID, c2.Number_of_Championships FROM Championship AS c1 JOIN Championship AS c2 ON c1.Institution_ID = c2.Institution_ID WHERE c1.Joined < 2021 GROUP BY c2.Number_of_Championships LIMIT 1;",Which institution that joined before 2021 has the least number of championships?,6,False
"SELECT MIN(a.Enrollment), a.Name FROM institution AS a",What is the smallest enrollment and the name of the institution with that enrollment?,6,True
"SELECT AVG(T1.Number_of_Championships), T1.Nickname FROM Championship AS T1 JOIN institution AS T2 ON T1.Institution_ID = T2.Institution_ID WHERE T1.Joined > 61 AND T2.Institution_ID > (SELECT MAX(Institution_ID) FROM institution WHERE Institution_ID < 53)",What is the average number of championships won and the nickname of institutions with an institution ID greater than the maximum institution ID less than 53 and that joined after 61 years?,5,True
"SELECT AVG(Enrollment) AS avg_enrollment, Endowment FROM institution WHERE Founded BETWEEN 1 AND 10 GROUP BY Endowment","What is the average enrollment and endowment for institutions founded between 1 and 10 years ago, grouped by endowment?",2,True
"SELECT COUNT(i.Founded), i.Stadium, i.City FROM institution AS i WHERE i.Name = (SELECT MAX(Name) FROM institution) GROUP BY i.City, i.Stadium ORDER BY i.City DESC;","For institutions with the maximum name, what is the count of their founding year, grouped by city and stadium, ordered by city in descending order?",6,True
"SELECT MIN(h.Capacity), AVG(h.Enrollment) FROM institution AS h;",What is the smallest stadium capacity and average enrollment of institutions?,2,True
SELECT AVG(k.Capacity) FROM institution AS k WHERE  k.Enrollment != 14 LIMIT 7,"What are the average capacities of the next 7 institutions with an enrollment other than 14, after the first 7, when ordered by capacity?",6,False
"SELECT COUNT(DISTINCT v.Nickname), v.Number_of_Championships FROM Championship AS v WHERE Number_of_Championships IN (SELECT Number_of_Championships FROM Championship AS i) GROUP BY v.Number_of_Championships;",What are the counts of distinct nicknames for each number of championships?,2,True
"SELECT f.Joined, f.Nickname FROM Championship AS f WHERE  f.Joined <= 62 ORDER BY f.Nickname DESC","What are the nicknames and corresponding joining years of institutions that joined championship 62 years ago or earlier, listed in descending order by nickname?",6,False
SELECT COUNT(DISTINCT Institution_ID) FROM Championship WHERE Institution_ID NOT IN (SELECT Institution_ID FROM institution AS s WHERE  s.Enrollment < 94),How many institutions with an enrollment of 94 or more have won championships?,2,True
SELECT c1.Nickname FROM Championship AS c1 JOIN Championship AS c2 ON c2.Institution_ID = c1.Institution_ID ORDER BY c1.Nickname DESC;,"What are the nicknames of institutions that have won championships, listed in descending order?",6,False
SELECT Nickname FROM Championship WHERE  Joined >= 69,What are the nicknames of the institutions that joined the championship in 1969 or later?,6,False
